"","Cardiac.Fibroblasts","Ventricular.Cardiomyocyte","Endothelial.Cell","Schwann.Cell","Cardiac.Pericyte","Macrophage"
"chr6-81665001-81670000",-0.754011416981465,0.810043658415833,-0.711286856449774,-0.351506127411206,-0.404162457589073,-0.50102817971096
"chr6-82165001-82170000",-0.711117053087201,0.768079080423944,-0.583862786946428,-0.321748119150144,-0.328872960468518,-0.35217442475292
"chr6-83440001-83445000",-0.195259405313842,-0.198179788567097,-0.0757889431116985,-0.0489868090903157,-0.102315720386207,0.889960496598102
"chr6-83460001-83465000",-0.0987728801929999,-0.128019051140638,-0.161329826514978,0.0688632743673339,-0.00819345823625106,0.795127979290456
"chr6-83465001-83470000",-0.0694649771720171,-0.13509600768216,-0.102002903081948,0.0417694239021812,0.00785070949008574,0.769250017958769
"chr6-84255001-84260000",0.760950203931827,-0.366585865333161,-0.189185464122412,0.0842284328092117,0.0165647794092085,-0.0712079298592655
"chr6-84420001-84425000",0.818955265757722,-0.384848279976194,-0.146571721093169,-0.0381897743193746,-0.0583158654016714,-0.154037479716475
"chr6-84615001-84620000",0.801941224543508,-0.429887739918085,-0.0567397210236087,-0.154605381686438,-0.0422250851501855,-0.119217505697924
"chr6-84620001-84625000",0.822902925030606,-0.54096904922272,-0.0670928772182191,-0.145978016332199,-0.0273478403084923,-0.118855499827996
"chr6-84750001-84755000",0.795231498186841,-0.51724586777583,-0.0900061805320747,0.0215844773344249,0.0151880364143433,-0.114617756101227
"chr6-84755001-84760000",0.785162672233541,-0.51634614203787,-0.0495934238483132,-0.0896095894169232,-0.0519648521121485,-0.0174272842727925
"chr6-84760001-84765000",0.779677693373498,-0.912925265537798,-0.570399337930708,-0.282399175201889,0.37002827260552,-0.200914595599591
"chr6-84765001-84770000",0.841882799798412,-0.890397942290823,-0.225822904798781,-0.0714606473601107,-0.00480925175639055,-0.116028502478606
"chr6-84770001-84775000",0.819806630522534,-0.816688970029395,-0.421202579486571,-0.21492973693275,0.021891958726049,-0.247068660089771
"chr6-85000001-85005000",0.793786678338502,-0.378164650192831,-0.109807767118715,-0.156612581418034,0.00612505046080151,-0.137518216420348
"chr6-85110001-85115000",0.795968450656462,-0.303981767785769,-0.135247403522635,0.041246495633346,-0.0525059934459434,-0.176845650301481
"chr6-85160001-85165000",0.779294159799088,-0.399379050842839,-0.10653491532005,0.0299103312711566,-0.00495464684638819,-0.0560526907709838
"chr6-85435001-85440000",0.777342988091121,-0.38237587239498,-0.0830711370873395,-0.0560395245108111,-0.0215898653429514,-0.0540320366106675
"chr6-85455001-85460000",0.765747188219726,-0.349790138055429,-0.00470338458143786,-0.159230896517905,-0.123615134970293,-0.0895298153471414
"chr6-85580001-85585000",-0.510506771915207,0.757383650976905,-0.199922820599064,-0.00238372647985382,-0.161794611478675,-0.145628793612936
"chr6-87615001-87620000",-0.736864825023247,0.806925576952236,-0.427105969039108,-0.102289566871244,-0.35653111922858,-0.30545724056539
"chr6-87660001-87665000",-0.709024958483056,0.75652794920448,-0.50004591119692,-0.288572559637179,-0.264938911460938,-0.228087333943019
"chr6-87825001-87830000",-0.0172380107313339,-0.229377115352013,-0.0458797415727129,-0.0834634981580198,-0.124435299556333,0.802366720022137
"chr6-89405001-89410000",-0.685959735046266,0.750820124955286,-0.609527637351804,-0.317621183163401,-0.269233434320101,-0.321591269750218
"chr6-89670001-89675000",-0.789397547309466,0.754766345774013,-0.277431719204142,-0.0606015859843264,-0.200112561722358,-0.190005837043066
"chr6-89755001-89760000",-0.646764609283777,0.751265551024911,-0.265325950172669,-0.0886005431793892,-0.0703022193304174,-0.108475114336882
"chr6-89790001-89795000",-0.784733033972183,0.806922438415399,-0.466709546582826,-0.159083711311544,-0.333471866903423,-0.296282880265035
"chr6-90530001-90535000",-0.775869094516771,0.808351943640633,-0.395099347528886,-0.227147165203625,-0.156248321623583,-0.343638117088209
"chr6-91270001-91275000",0.760942403748552,-0.381505082264769,-0.0238261662549832,-0.162585812442217,-0.0334757780421574,-0.0912829449080637
"chr6-91295001-91300000",0.886050390125108,-0.589656864315477,-0.188834417612228,-0.205013611728236,-0.0981591754724344,-0.166741290276605
"chr6-93220001-93225000",-0.698940341169529,0.753745263828483,-0.41367897854134,-0.286897109697928,-0.315943372962118,-0.278914464762445
"chr6-94300001-94305000",-0.692272761795731,0.773879901064451,-0.554692323655677,-0.163115362043085,-0.385969474017036,-0.457458135806484
"chr6-95845001-95850000",0.806855305896874,-0.567797576632559,-0.0883114999004698,-0.0378486399554404,-0.0755916402554246,-0.064461618610032
"chr6-96560001-96565000",-0.0136573043680424,-0.162304078405105,-0.0332335480580185,-0.0321077607537471,0.768572535720503,-0.0534229477567417
"chr6-96565001-96570000",-0.0555886739686822,-0.176377170306557,-0.018389930979847,-0.0703235171451344,0.772364871886045,-0.0180420892027852
"chr6-96600001-96605000",-0.00883198511668433,-0.188079940880037,-0.0403999461543352,0.0671218660866824,0.787052723407964,-0.115326164782977
"chr6-96645001-96650000",-0.081204993424773,-0.166319894273234,0.01221296532174,-0.0529094356702304,0.79369523116018,-0.0661205266206746
"chr6-98990001-98995000",-0.552949050016467,0.764415151827604,-0.28877775733636,-0.207566139690137,-0.174477857832479,-0.248206251183348
"chr6-100175001-100180000",0.776888228134142,-0.780970006858828,-0.180512612726504,0.0730619778496785,0.0819926193682219,-0.112347904756262
"chr6-100200001-100205000",0.918745829220862,-0.488697350193969,-0.15647942659657,-0.101550895148186,-0.196517878052348,-0.0914325824634889
"chr6-101400001-101405000",-0.821039707985972,0.810094723486585,-0.729766684466029,-0.104774830580024,-0.342153127389895,-0.556964587290208
"chr6-103870001-103875000",0.819956001228588,-0.812328771014775,-0.156899901958692,0.108454990024601,-0.0442751559368655,-0.047814570334135
"chr6-105160001-105165000",-0.823133161207807,0.843346976867457,-0.585147837664953,-0.160866059239508,-0.389498423043518,-0.291097092816098
"chr6-105175001-105180000",-0.763132382126677,0.823855329219391,-0.740979294219919,-0.168945174628955,-0.516336534536254,-0.557283543245087
"chr6-105180001-105185000",-0.780455928741833,0.826122551705118,-0.611282065945914,-0.203596233938923,-0.32296692904553,-0.342144112339067
"chr6-105195001-105200000",-0.43825393867072,0.75617260961304,-0.229772968588666,-0.19029493363874,-0.174037347713264,-0.234189849992765
"chr6-105260001-105265000",-0.828262193934613,0.841978542613548,-0.734968943851285,-0.165001827113949,-0.549938104780004,-0.481424086577769
"chr6-105295001-105300000",-0.641496879275734,0.76304977103456,-0.365188539916682,-0.227315844060843,-0.238620874407627,-0.10664844005663
"chr6-105300001-105305000",-0.779448031478647,0.807648461380308,-0.663796207847765,-0.0827293871398676,-0.315080674003219,-0.335165600498205
"chr6-105345001-105350000",-0.610910470274488,0.750871269665431,-0.335338145999841,-0.177289826189501,-0.402485184707464,-0.347201433966977
"chr6-105355001-105360000",-0.44360182183437,0.758072847033137,-0.255309682129642,-0.112428932336138,-0.218426939474914,-0.181116224509379
"chr6-105870001-105875000",-0.0512055260624649,-0.351076365806558,-0.0714452654230868,0.0537398249664219,0.112428222642586,0.760609916593392
"chr6-105880001-105885000",-0.0803822181338703,-0.191715603127259,-0.0812260378646258,0.0291982122047488,-0.0212865487548966,0.807984526988687
"chr6-105905001-105910000",-0.210632807677455,-0.0731504944382832,-0.099693246913802,-0.0854327189018625,-0.0210755967059687,0.797334137754295
"chr6-106500001-106505000",-0.0601772533377408,-0.166987461236116,-0.0798231173924596,-0.0722128479171464,-0.0688799920066956,0.808543702865574
"chr6-106520001-106525000",-0.117050585685793,-0.234204458193366,0.0849613418121993,-0.0216067987002989,-0.0502898665224308,0.770122781772148
"chr6-106735001-106740000",-0.755297901444288,0.830811707048956,-0.487302749508457,-0.269877497060356,-0.38193599350862,-0.303111105098095
"chr6-107650001-107655000",-0.739852806440068,0.777121192673242,-0.557593428117939,-0.190139259416758,-0.434283014562839,-0.219277222863817
"chr6-108840001-108845000",-0.15025613902984,-0.159910660571647,-0.0883848247712318,0.0090553240021553,-0.125940602680768,0.845848375574362
"chr6-109045001-109050000",-0.504537149681123,0.750105219745718,-0.195937628546284,-0.155037921858405,-0.0727039793887536,-0.151232350317718
"chr6-109290001-109295000",-0.776082418621464,0.78698790941422,-0.470794814017354,-0.193947768425023,-0.259601739637864,-0.236172107603113
"chr6-109300001-109305000",-0.840015965190672,0.797518051959324,-0.699288287797753,-0.248472717061087,-0.490163872202504,-0.185461377080719
"chr6-109305001-109310000",-0.729749927464102,0.757745938823047,-0.514923421358492,-0.186197056021202,-0.223751761102863,-0.163317809135172
"chr6-109320001-109325000",-0.0292839974199958,-0.136029743357888,-0.139453514049232,-0.116160825903813,-0.128979460815744,0.790844514443518
"chr6-109890001-109895000",-0.249551065722395,-0.231412699695882,-0.00413821553821345,0.00564867961445959,-0.133006679839803,0.869968888196861
"chr6-110475001-110480000",-0.161556225776569,-0.0478741784881506,-0.0779888146075807,-0.026396391774449,-0.160676056085588,0.768597872718416
"chr6-110540001-110545000",-0.748554904349983,0.81037235262783,-0.714201576839516,-0.00215134015987721,-0.717975863185994,-0.590596061731724
"chr6-110565001-110570000",-0.736434572387597,0.761448021596465,-0.299359803853872,-0.0152614619981156,-0.228473151486945,-0.309078671713003
"chr6-110735001-110740000",-0.220950992612169,-0.146975962139509,-0.137398882845301,-0.0116247567198469,-0.102254698814742,0.87039659061627
"chr6-110750001-110755000",-0.141269463462451,-0.170764243548549,0.007950082695712,0.0383380183743912,-0.07097223396146,0.797771040821832
"chr6-110865001-110870000",-0.152875918896808,-0.1782809427553,-0.0900280502303156,-0.0578064977832748,-0.0596932424627453,0.861003860443136
"chr6-111030001-111035000",-0.75689744686733,0.780554362153876,-0.694389256778277,-0.327533023911402,-0.435876164612976,-0.176031846145877
"chr6-111105001-111110000",-0.70481183637185,0.803686776948579,-0.409299472643373,-0.104701777000915,-0.320667299723489,-0.209451961616559
"chr6-111220001-111225000",-0.617600252285921,0.769811795897358,-0.352264822830102,-0.0817895924111375,-0.242659134047179,-0.196882883730241
"chr6-111225001-111230000",-0.708496162839794,0.767500531307771,-0.512351380209953,-0.218782927384363,-0.465892618587059,-0.190781085045941
"chr6-112035001-112040000",0.789707752934246,-0.588593303318059,-0.104909010119682,0.0429567394433737,0.00203145932529123,-0.157296530283571
"chr6-112440001-112445000",0.77608122363219,-0.342443901167161,-0.0501785216969051,-0.165926090277365,-0.0537034560405588,-0.0960658739177683
"chr6-113755001-113760000",-0.103686231021806,-0.268855140424537,-0.0452136796514999,0.139129365000483,0.109538815193665,0.757886429827041
"chr6-113810001-113815000",0.0171605683403124,-0.331078305689782,-0.134931032776517,0.0721465887065019,-0.0745152441327684,0.79734576663055
"chr6-113870001-113875000",-0.0507177847936211,-0.19778923580142,-0.0399816844280302,0.0836381513693154,-0.0981538490847311,0.7929054272954
"chr6-113920001-113925000",-0.041188728352664,-0.319702063015417,0.771206883263569,0.000202486500174053,-0.043575742492156,-0.098545154627196
"chr6-115600001-115605000",-0.739736596537319,0.773095185147739,-0.475184863066307,-0.283915454846752,-0.242242014208257,-0.288026582027017
"chr6-116210001-116215000",-0.704043582023766,0.75256124757939,-0.469391308726572,-0.290816305876768,-0.252614517210543,-0.18273445134464
"chr6-117135001-117140000",-0.701404635763485,0.770518263963118,-0.76213986613442,-0.33309767126693,-0.374448449476527,-0.260868336270916
"chr6-117140001-117145000",-0.754535782338992,0.768314291602288,-0.525075152270654,-0.288884601797808,-0.307198070980412,-0.135347713717517
"chr6-117395001-117400000",-0.718769112435719,0.771912835253305,-0.390056843310502,-0.282487508000885,-0.417788815642355,-0.260120921967553
"chr6-117590001-117595000",-0.722131778168676,0.796733341603707,-0.459191370426779,-0.0855863443930016,-0.410182238198318,-0.155900650183959
"chr6-118290001-118295000",-0.705066796028503,0.761676596111596,-0.504309906760814,-0.2722415655518,-0.129017211385519,-0.409671510037461
"chr6-118295001-118300000",-0.677721921501366,0.764457104326343,-0.797435438169254,-0.171652032847469,-0.308018799293076,-0.60806768887447
"chr6-118370001-118375000",-0.736386535780604,0.817276860560948,-0.790188934362407,-0.287752405427993,-0.516231311860197,-0.716802145019852
"chr6-118375001-118380000",-0.776314568193678,0.823977707337054,-0.778902670001763,-0.205894969018122,-0.293897222011469,-0.551476701151216
"chr6-118510001-118515000",-0.772469060546995,0.808339856160088,-0.75100255306867,-0.163720546130446,-0.35129399340985,-0.610362332081955
"chr6-118530001-118535000",-0.748615459583395,0.760005287351021,-0.296766029495301,-0.173494498857979,-0.218199199749544,-0.189421144632465
"chr6-118765001-118770000",-0.150064742878627,-0.119185865432223,-0.0878869522568415,0.0834321824304642,-0.106375754449616,0.816346962341676
"chr6-119155001-119160000",0.832082864377457,-0.629400212188766,-0.293973987992944,-0.0948479028626339,-0.123910979641666,-0.0280309969769243
"chr6-119440001-119445000",-0.023952656731556,-0.257496014482765,-0.0551086483129432,0.0185094973829774,-0.00744573976159213,0.777916767869224
"chr6-121445001-121450000",-0.696663612261129,0.76019353962513,-0.298042560112637,-0.225452549921657,-0.228459823885513,-0.087805026553489
"chr6-121710001-121715000",-0.0837957801585426,-0.175603351992157,0.774771288838669,-0.0505507003966303,-0.0415197936481948,-0.152814133138537
"chr6-121835001-121840000",-0.767062234335461,0.799715559916373,-0.561721171196553,-0.0998166525190641,-0.39491511031158,-0.516598298917764
"chr6-122125001-122130000",-0.707653669891578,0.787989054789672,-0.730937823985974,-0.293042313938112,-0.534190925653729,-0.638210295056062
"chr6-122130001-122135000",-0.79200151136336,0.786783558000556,-0.400540187243609,-0.307724508286883,-0.336897414141593,-0.373667872476611
"chr6-122415001-122420000",-0.610142744783948,0.757792949183581,-0.382362368102854,-0.245201922650271,-0.42136538051307,-0.165068464313614
"chr6-122710001-122715000",-0.0376718731841629,-0.180644969313231,-0.046196374811669,-0.13253584371125,0.00812795741937788,0.764137683893052
"chr6-122805001-122810000",0.79894578636196,-0.193656603601697,-0.150968806399837,0.000201723537805998,-0.12855237537273,-0.11724165347115
"chr6-123435001-123440000",-0.76100122414459,0.792410736906152,-0.633714302425075,-0.137221780417024,-0.348456127217055,-0.296878862517394
"chr6-123440001-123445000",-0.800375041299064,0.852409283880456,-0.681543716415237,-0.135641133566527,-0.437005773235653,-0.393031424614775
"chr6-123520001-123525000",-0.695802144003226,0.757282941485795,-0.538962464639708,-0.0863705737427688,-0.26624030498236,-0.322857186786754
"chr6-123615001-123620000",-0.72994023237921,0.79280159051399,-0.644178399683282,-0.243365621406838,-0.426266703018624,-0.47377950342294
"chr6-123635001-123640000",-0.711570695178839,0.777521980428856,-0.716726322178123,-0.272025160719343,-0.389037980406583,-0.407360246104473
"chr6-124000001-124005000",-0.704532561411229,0.763088950300908,-0.453573474523587,-0.159262553201605,-0.198822702766315,-0.505950064750333
"chr6-125295001-125300000",-0.761882245808831,0.790669068685375,-0.471345541273781,-0.042075533346311,-0.345997685544801,-0.200679125512789
"chr6-125355001-125360000",-0.0402173038248075,-0.192595425248489,0.0366246002409626,0.0613143514677627,0.756421104653696,-0.0543171155209612
"chr6-125580001-125585000",-0.763054119759199,0.75398313044329,-0.518739175930446,-0.185547788894648,-0.0369405788817376,-0.357149415411799
"chr6-125585001-125590000",-0.759015751533524,0.751247322937175,-0.431358057146506,-0.113170455520214,-0.224254300596716,-0.316889314507377
"chr6-127175001-127180000",0.75495825185172,-0.244473641980791,-0.0947234992997652,-0.157400841942335,-0.0395132333333278,-0.0537771863630231
"chr6-127220001-127225000",0.796598297110872,-0.256620873595693,-0.116232874587691,-0.151172816995871,-0.0197033098291201,-0.224713729421482
"chr6-128645001-128650000",-0.719233350068708,0.79116648813107,-0.593469432639845,-0.194107724638945,-0.362755887075317,-0.415081737115446
"chr6-129345001-129350000",-0.642337804054284,0.756943910871184,-0.629602507507294,-0.239583313543854,-0.563741840080403,-0.563233860141465
"chr6-129685001-129690000",-0.0815693571784974,-0.404807431601533,0.0178271147049979,-0.0137682610607188,-0.0480571867184802,0.804998127783394
"chr6-129895001-129900000",-0.135244807238174,-0.136526652856131,-0.0186733946278337,0.0350082350776733,-0.0467727057711482,0.794724876728488
"chr6-130160001-130165000",0.778027850440106,-0.440486857004172,-0.0820384569941711,-0.040296703788963,0.0130228897232146,-0.112082570465698
"chr6-130975001-130980000",-0.0164545598833821,-0.414879290289696,0.751321447434708,-0.00431848023271014,-0.0334279585997435,-0.0349483603937488
"chr6-131750001-131755000",-0.190467216060418,-0.177238861589471,0.0151775713328127,0.126890780278038,0.819361346697515,-0.0421281500751876
"chr6-132390001-132395000",0.845692606885655,-0.567388551422508,-0.138304948362782,0.110922356750798,-0.167243118044825,-0.127105718585757
"chr6-132685001-132690000",-0.0575515887674028,-0.34774267602856,0.0611880260839376,0.0278970998900041,-0.0828560805884502,0.78845868649972
"chr6-132710001-132715000",-0.161773084696222,-0.204418955110351,-0.0939630025089145,0.0520885758734375,-0.113317104250612,0.867285774997259
"chr6-133055001-133060000",-0.741093767252603,0.754912869050675,-0.46468859382322,-0.0818203456685827,-0.183979966784673,-0.291416595374824
"chr6-133125001-133130000",-0.710851505202686,0.750859982449088,-0.530594229326374,-0.28443571817287,-0.136205169979111,-0.243915579729232
"chr6-133130001-133135000",-0.797121014049004,0.813978814289767,-0.683771579161118,-0.274976006380963,-0.608563815117377,-0.538990031974557
"chr6-133700001-133705000",0.777783295257984,-0.495027385838278,-0.134365109938687,-0.0189272703674823,0.0600182774519839,-0.348485384799526
"chr6-133705001-133710000",0.829236880258841,-0.539936026180076,-0.118377422515892,0.0430260899618314,-0.0235662767178177,-0.149204062864669
"chr6-133800001-133805000",0.802559283650794,-0.572517576651658,-0.0997114543869477,-0.179835411098489,0.0135805584127816,-0.0961343225521151
"chr6-133805001-133810000",0.758219578215034,-0.40974789492027,-0.101769735366955,0.113911202265507,0.0113986803802064,-0.126431598203947
"chr6-133885001-133890000",0.770435063176248,-0.854878324452223,-0.480471656870713,-0.162790924194322,0.339292609329784,-0.337535024952692
"chr6-134045001-134050000",-0.696580869268132,0.786093730191274,-0.600796180926035,-0.310114468091988,-0.361707978247025,-0.424401338732535
"chr6-134340001-134345000",-0.0537078023807635,-0.296733160441377,0.784049206724954,-0.160897408741422,-0.121775177703545,-0.0362001228672482
"chr6-134355001-134360000",0.805769926048037,-0.572006172865732,-0.0198129993281702,-0.162297483610264,-0.110949327717636,-0.0665212758341985
"chr6-134685001-134690000",-0.812753467952981,0.835490947840265,-0.554932413927621,-0.17622049719798,-0.445868670880485,-0.496238929639797
"chr6-134795001-134800000",-0.708788146078498,0.755393506474884,-0.364726936622373,-0.148819963445789,-0.248485134962054,-0.270173277381741
"chr6-134825001-134830000",0.76864583591504,-0.136571757895842,-0.234316290622437,-0.0936511365494428,-0.191289655242696,-0.16612308144626
"chr6-134905001-134910000",0.770765311348933,-0.149800435860168,-0.350629305288076,-0.06811090749128,-0.125136207136806,-0.131769679783825
"chr6-135230001-135235000",-0.0874971054138827,-0.146865544243,-0.0275026497121461,0.0731128361785601,-0.0728080626273581,0.778341034772336
"chr6-136070001-136075000",-0.701333624250624,0.788975709204663,-0.543549743917434,-0.229266114984664,-0.416647483163138,-0.578321305825827
"chr6-136595001-136600000",-0.595550838475661,0.750220662074943,-0.328389899753375,-0.219601243964032,-0.145088844451498,-0.129475484508873
"chr6-136835001-136840000",-0.754383894571581,0.824915680043922,-0.734440905742374,-0.184883305439854,-0.310491995065494,-0.466312420533782
"chr6-136960001-136965000",-0.69575041971882,0.768798449286922,-0.597706451884702,-0.102719735238667,-0.315724859914125,-0.386081921922246
"chr6-136965001-136970000",-0.669964364645805,0.757455717221648,-0.699518676250393,-0.173685517095873,-0.302590557543712,-0.427565681985842
"chr6-137050001-137055000",-0.558045381825154,0.751931149288084,-0.209994008040203,-0.0333183965358923,-0.197390220238102,-0.189314461756534
"chr6-137160001-137165000",-0.705961298041053,0.757867039180298,-0.255790415822452,-0.226958593964336,-0.167300491846699,-0.0949864780210101
"chr6-137175001-137180000",-0.734926487917357,0.78168875242105,-0.480104696760531,-0.196661082960529,-0.337896537328138,-0.254624858442693
"chr6-137845001-137850000",-0.0310051650505116,-0.344473418795849,-0.0916441941233329,0.0326616339750548,0.0239717487636791,0.795898954685476
"chr6-138100001-138105000",-0.717006146120355,0.798631363023731,-0.577424810840163,-0.175157070773217,-0.699247489706159,-0.425541590166177
"chr6-138430001-138435000",-0.77271268563841,0.75762914798671,-0.66319956816743,-0.147751850640569,-0.5604601866413,-0.1943865164436
"chr6-138725001-138730000",-0.100445715118589,-0.196760587242056,-0.0491072222099743,0.0369888879569311,-0.0498657785741103,0.826005218122268
"chr6-138870001-138875000",-0.733657567915006,0.786009095633303,-0.556338926818545,-0.172773488130354,-0.301800147874428,-0.330287328021573
"chr6-139080001-139085000",-0.748387321607237,0.809912408228518,-0.548451633491627,-0.12077462748046,-0.275051915445769,-0.417018619251719
"chr6-139285001-139290000",-0.822781558318444,0.761570111382513,-0.238104345328159,-0.158084459806949,-0.366229069715067,-0.430546058501858
"chr6-139295001-139300000",-0.0963533727218572,-0.126646117236545,-0.0654663775219606,-0.089850621994126,-0.12188461704413,0.808412792645945
"chr6-139400001-139405000",-0.687234204650459,0.791451493589661,-0.562116590904399,-0.272200984452903,-0.325836873378034,-0.296530708556301
"chr6-139510001-139515000",-0.702365068940511,0.760719208265886,-0.450854915171057,-0.072650959312033,-0.300683285488239,-0.27223054452894
"chr6-139775001-139780000",-0.772109519558353,0.782204039231493,-0.375171920049974,-0.29746074845316,-0.36678469252026,-0.343013406380864
"chr6-141420001-141425000",-0.749007105625819,0.80159629208464,-0.430867346885037,-0.124207331729596,-0.210284937372604,-0.421561186790539
"chr6-142290001-142295000",-0.0917166303024556,-0.169112200000456,-0.00615744828703014,-0.081140573508859,-0.053828689221222,0.778210521231006
"chr6-142300001-142305000",-0.349761067986108,-0.147455787946189,0.0322114687521438,0.193366760503155,-0.096441605241815,0.760198383949661
"chr6-142310001-142315000",-0.110634792441661,-0.229828563809146,0.0308696646193308,0.297304826024315,-0.0980917819886686,0.764237882184387
"chr6-142700001-142705000",-0.247670537680887,-0.226615992182061,0.00820766621261101,0.002963966961258,-0.13748026098508,0.847027644400888
"chr6-143205001-143210000",-0.595979781230287,0.771470347082615,-0.188847251962402,-0.198563220360532,-0.208455807310926,-0.253294315249417
"chr6-143515001-143520000",-0.721460847877669,0.755297538628934,-0.727968507344082,-0.165364825298918,-0.571600911665471,-0.264023968326474
"chr6-143560001-143565000",-0.777234794556441,0.773556754913948,-0.528519197525335,-0.0567157673105323,-0.317285123321129,-0.120346908988783
"chr6-143735001-143740000",-0.0855594419601319,-0.204765078152276,0.757517837009916,-0.131907119539064,-0.043744855677831,0.00503516908951219
"chr6-145020001-145025000",-0.505557785646352,0.756757996647895,-0.395294407625094,-0.0533404449838832,-0.393455968158146,-0.328884526649637
"chr6-145035001-145040000",-0.67020519951153,0.75455909429527,-0.460604769263866,-0.137052188551181,-0.170264507190844,-0.258759160798984
"chr6-145040001-145045000",-0.727300884377641,0.763195375990126,-0.445021517977143,-0.0846475357899281,-0.236482838357761,-0.283171739056584
"chr6-145145001-145150000",-0.700092517156348,0.775633173988464,-0.572718489423412,-0.301723053154855,-0.341304184688318,-0.297429164648709
"chr6-145320001-145325000",-0.824536357589731,0.868063435050016,-0.565957295844097,-0.295519526019545,-0.419590159252745,-0.434955422791856
"chr6-145780001-145785000",-0.778587230433887,0.810277659429597,-0.487920946940628,-0.281532299463404,-0.348761924060487,-0.234286817425778
"chr6-146270001-146275000",-0.745116995858533,0.767616247173884,-0.713306014951858,-0.26208505769451,-0.19904248490022,-0.486993022871437
"chr6-146345001-146350000",-0.744145107968385,0.792480237997062,-0.374050807074093,-0.159657577729853,-0.374696535035509,-0.391167999069847
"chr6-146590001-146595000",-0.127830001012558,-0.204135334861742,-0.0505350465556802,-0.00633992474303716,-0.13920156902706,0.85316983088265
"chr6-147125001-147130000",-0.738765237613987,0.76819167412453,-0.40118015122861,-0.165594598323589,-0.272344627012225,-0.178242859757597
"chr6-147320001-147325000",-0.104325014045551,-0.11851364324496,-0.0748907215927006,-0.0842750418751804,-0.12872030395763,0.806047255486095
"chr6-147545001-147550000",-0.71602844751055,0.752125831006904,-0.354164517672603,-0.0496125412899297,-0.244122945855575,-0.187366967675504
"chr6-147600001-147605000",-0.739084358803786,0.807123714135201,-0.54194510113492,-0.130732340672923,-0.319345979088997,-0.431140463456657
"chr6-147950001-147955000",0.784684169408287,-0.265504884185615,-0.140719391835766,-0.147966715224068,-0.0139697866105395,-0.0976427123780503
"chr6-148285001-148290000",0.760313626310272,-0.544005416391061,-0.140254389489734,-0.246818651266491,0.0563819959785872,-0.142760772977139
"chr6-148475001-148480000",0.783693673862683,-0.218389110000717,-0.128028300228284,-0.11951768004902,-0.141700363612179,-0.0655608286666459
"chr6-148515001-148520000",0.751577937131771,-0.391907754313058,-0.168781770153976,0.0839302415606524,0.00941215741278877,-0.128601795014648
"chr6-148680001-148685000",-0.0398349223039401,-0.171266670597811,-0.079176459273058,-0.0740755373385918,-0.0926984231219555,0.801320221818807
"chr6-148755001-148760000",-0.0862169887127961,-0.0967969258741238,-0.24668875646668,0.102500337866366,-0.0572921781260191,0.783731500564734
"chr6-148870001-148875000",-0.744678830396398,0.80805843292026,-0.608163062156275,-0.312631032111444,-0.441340375344864,-0.302929857576997
"chr6-148925001-148930000",-0.413635798767868,0.767120135665425,-0.401717708461642,-0.150005691797998,-0.246932365279769,-0.301238601646203
"chr6-149130001-149135000",0.7704436690093,-0.290499977059225,-0.0791835321032883,0.106412040597868,-0.0628272719442269,-0.161832204765655
"chr6-149245001-149250000",-0.178853852817446,-0.159196623458748,-0.0139378020579897,0.000933073684723157,-0.0535643024002572,0.819925231320255
"chr6-149250001-149255000",-0.108392635459685,-0.155891182610829,-0.0645855497439544,0.0478289048637223,-0.0523118982941883,0.814379139821792
"chr6-149255001-149260000",-0.218097120451166,-0.067523215241186,-0.0870713449836092,-0.0181542316810354,-0.182851449559245,0.800177129732936
"chr6-149270001-149275000",-0.176268316405231,-0.105451502800062,-0.00144222193783608,-0.0814589769169883,-0.263580033962382,0.807281400643467
"chr6-149680001-149685000",-0.775001447780843,0.828844609262699,-0.517754748072407,-0.273766622006523,-0.339262491864318,-0.298078559520852
"chr6-149725001-149730000",-0.161148586659007,-0.135241063584995,-0.157085667185208,0.075089286874256,-0.0880908073006391,0.847424069907663
"chr6-149770001-149775000",-0.340837803171718,0.757199004577034,-0.21200621540336,-0.13177193135144,-0.158872765848276,-0.131602810786506
"chr6-149820001-149825000",-0.676258116638962,0.766597499248238,-0.326367701848506,-0.229063163428944,-0.152252427685687,-0.213455958977161
"chr6-150140001-150145000",-0.723186044883186,0.80370615571892,-0.773696750472685,-0.272885620858839,-0.685461693770954,-0.516041507499749
"chr6-150145001-150150000",-0.856957831324589,0.790244756404724,-0.436807109717006,-0.224435405900737,-0.263570072288956,-0.0493771858430529
"chr6-150165001-150170000",-0.767883641741067,0.818235329190367,-0.591043334722308,-0.287663588015178,-0.52342650683566,-0.218395147974474
"chr6-150170001-150175000",-0.659611469144712,0.836179903840611,-0.503793881033829,-0.108478628648428,-0.228294581681289,-0.217246047661067
"chr6-150175001-150180000",-0.928307713771772,0.87308360967125,-0.695183120037279,-0.225522039610467,-0.819837241484032,-0.747744348143156
"chr6-150180001-150185000",-0.882421254837775,0.828268450696832,-0.406099093173992,-0.0812525967662329,-0.482620951911345,-0.135696833740919
"chr6-150195001-150200000",-0.870493597327376,0.844777311193896,-0.449375779200731,0.00898847500133037,-0.305427036866857,-0.326230491319727
"chr6-150205001-150210000",-0.62813761885833,0.798862585793777,-0.304955886049011,-0.111705141847861,-0.195574554698223,-0.219048656374326
